process_code,process_name,endpoint,node_no,state_code,business_node,employee_duty,center_duty,tech_duty,data_object,domain_event,node_output
P074,临时缺员,中心管理端,1,S01,缺员报告,查看/配合,监督/协同,配置支撑/留痕,P074_S01,P074.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P074,临时缺员,中心管理端,2,S02,替补资格校验,查看/配合,主办/决策,配置支撑/留痕,P074_S02,P074.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P074,临时缺员,中心管理端,3,S03,排班变更,查看/配合,主办/决策,配置支撑/留痕,P074_S03,P074.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P074,临时缺员,中心管理端,4,S04,相关部门通知,查看/配合,监督/协同,配置支撑/留痕,P074_S04,P074.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P074,临时缺员,中心管理端,5,S05,场前确认,主办/填写,主办/决策,配置支撑/留痕,P074_S05,P074.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P074,临时缺员,中心管理端,6,S06,结果记录,查看/配合,监督/协同,配置支撑/留痕,P074_S06,P074.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P075,停演,中心管理端,1,S01,风险发现,查看/配合,监督/协同,配置支撑/留痕,P075_S01,P075.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P075,停演,中心管理端,2,S02,暂停/取消决定,查看/配合,主办/决策,配置支撑/留痕,P075_S02,P075.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P075,停演,中心管理端,3,S03,游客与运营通知,查看/配合,监督/协同,配置支撑/留痕,P075_S03,P075.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P075,停演,中心管理端,4,S04,技术和票务协同,查看/配合,监督/协同,配置支撑/留痕,P075_S04,P075.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P075,停演,中心管理端,5,S05,原因调查,查看/配合,主办/决策,配置支撑/留痕,P075_S05,P075.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P075,停演,中心管理端,6,S06,复演条件确认,主办/填写,主办/决策,配置支撑/留痕,P075_S06,P075.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P076,场次准备,中心管理端,1,S01,读取节目版本,查看/配合,监督/协同,配置支撑/留痕,P076_S01,P076.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P076,场次准备,中心管理端,2,S02,生成配置清单,查看/配合,监督/协同,系统自动/技术保障,P076_S02,P076.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P076,场次准备,中心管理端,3,S03,备货,查看/配合,监督/协同,配置支撑/留痕,P076_S03,P076.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P076,场次准备,中心管理端,4,S04,状态检查,查看/配合,监督/协同,配置支撑/留痕,P076_S04,P076.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P076,场次准备,中心管理端,5,S05,领用签收,主办/填写,监督/协同,配置支撑/留痕,P076_S05,P076.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P076,场次准备,中心管理端,6,S06,场次使用,主办/填写,监督/协同,配置支撑/留痕,P076_S06,P076.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P076,场次准备,中心管理端,7,S07,归还验收,主办/填写,主办/决策,配置支撑/留痕,P076_S07,P076.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P076,场次准备,中心管理端,8,S08,清洁维护,主办/填写,监督/协同,配置支撑/留痕,P076_S08,P076.stage.08.completed,节点结果、附件、状态事件、通知与审计记录
P077,损坏报损,中心管理端,1,S01,归还发现异常,主办/填写,监督/协同,配置支撑/留痕,P077_S01,P077.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P077,损坏报损,中心管理端,2,S02,隔离,查看/配合,监督/协同,配置支撑/留痕,P077_S02,P077.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P077,损坏报损,中心管理端,3,S03,专业鉴定,查看/配合,主办/决策,配置支撑/留痕,P077_S03,P077.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P077,损坏报损,中心管理端,4,S04,维修/报损建议,查看/配合,监督/协同,配置支撑/留痕,P077_S04,P077.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P077,损坏报损,中心管理端,5,S05,审批,查看/配合,主办/决策,配置支撑/留痕,P077_S05,P077.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P077,损坏报损,中心管理端,6,S06,维修或资产处置,查看/配合,监督/协同,配置支撑/留痕,P077_S06,P077.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P077,损坏报损,中心管理端,7,S07,状态回写,查看/配合,监督/协同,系统自动/技术保障,P077_S07,P077.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P078,盘点,中心管理端,1,S01,计划,查看/配合,主办/决策,配置支撑/留痕,P078_S01,P078.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P078,盘点,中心管理端,2,S02,分区冻结,查看/配合,监督/协同,配置支撑/留痕,P078_S02,P078.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P078,盘点,中心管理端,3,S03,实盘,查看/配合,监督/协同,配置支撑/留痕,P078_S03,P078.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P078,盘点,中心管理端,4,S04,差异,查看/配合,监督/协同,配置支撑/留痕,P078_S04,P078.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P078,盘点,中心管理端,5,S05,追溯场次领用,查看/配合,监督/协同,配置支撑/留痕,P078_S05,P078.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P078,盘点,中心管理端,6,S06,处理,查看/配合,主办/决策,配置支撑/留痕,P078_S06,P078.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P078,盘点,中心管理端,7,S07,复核,查看/配合,主办/决策,配置支撑/留痕,P078_S07,P078.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P079,飞行任务,中心管理端,1,S01,任务申请,主办/填写,监督/协同,配置支撑/留痕,P079_S01,P079.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P079,飞行任务,中心管理端,2,S02,区域与用途审核,查看/配合,主办/决策,配置支撑/留痕,P079_S02,P079.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P079,飞行任务,中心管理端,3,S03,资质设备校验,查看/配合,主办/决策,配置支撑/留痕,P079_S03,P079.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P079,飞行任务,中心管理端,4,S04,气象与报备,查看/配合,监督/协同,配置支撑/留痕,P079_S04,P079.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P079,飞行任务,中心管理端,5,S05,计划批准,查看/配合,主办/决策,配置支撑/留痕,P079_S05,P079.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P079,飞行任务,中心管理端,6,S06,场前检查,查看/配合,监督/协同,配置支撑/留痕,P079_S06,P079.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P079,飞行任务,中心管理端,7,S07,飞行,主办/填写,监督/协同,配置支撑/留痕,P079_S07,P079.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P079,飞行任务,中心管理端,8,S08,日志回传,查看/配合,监督/协同,系统自动/技术保障,P079_S08,P079.stage.08.completed,节点结果、附件、状态事件、通知与审计记录
P079,飞行任务,中心管理端,9,S09,验收归档,查看/配合,主办/决策,配置支撑/留痕,P079_S09,P079.stage.09.completed,节点结果、附件、状态事件、通知与审计记录
P080,任务取消,中心管理端,1,S01,天气或风险触发,查看/配合,监督/协同,配置支撑/留痕,P080_S01,P080.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P080,任务取消,中心管理端,2,S02,暂停,查看/配合,监督/协同,配置支撑/留痕,P080_S02,P080.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P080,任务取消,中心管理端,3,S03,相关中心通知,查看/配合,监督/协同,配置支撑/留痕,P080_S03,P080.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P080,任务取消,中心管理端,4,S04,设备解除锁定,查看/配合,主办/决策,配置支撑/留痕,P080_S04,P080.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P080,任务取消,中心管理端,5,S05,票务/运营影响处理,查看/配合,主办/决策,配置支撑/留痕,P080_S05,P080.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P080,任务取消,中心管理端,6,S06,原因归档,查看/配合,主办/决策,配置支撑/留痕,P080_S06,P080.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P081,飞行事故,中心管理端,1,S01,立即停飞,查看/配合,监督/协同,配置支撑/留痕,P081_S01,P081.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P081,飞行事故,中心管理端,2,S02,人员与现场保护,查看/配合,监督/协同,配置支撑/留痕,P081_S02,P081.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P081,飞行事故,中心管理端,3,S03,报告,查看/配合,监督/协同,配置支撑/留痕,P081_S03,P081.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P081,飞行事故,中心管理端,4,S04,设备隔离,查看/配合,监督/协同,配置支撑/留痕,P081_S04,P081.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P081,飞行事故,中心管理端,5,S05,数据保全,查看/配合,监督/协同,配置支撑/留痕,P081_S05,P081.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P081,飞行事故,中心管理端,6,S06,统一案件,查看/配合,监督/协同,配置支撑/留痕,P081_S06,P081.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P081,飞行事故,中心管理端,7,S07,专业调查,查看/配合,主办/决策,配置支撑/留痕,P081_S07,P081.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P081,飞行事故,中心管理端,8,S08,整改与复飞审批,查看/配合,主办/决策,配置支撑/留痕,P081_S08,P081.stage.08.completed,节点结果、附件、状态事件、通知与审计记录
P082,场次技术保障,中心管理端,1,S01,读取节目场次,查看/配合,监督/协同,配置支撑/留痕,P082_S01,P082.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P082,场次技术保障,中心管理端,2,S02,生成技术任务,查看/配合,监督/协同,系统自动/技术保障,P082_S02,P082.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
P082,场次技术保障,中心管理端,3,S03,人员排班,查看/配合,主办/决策,配置支撑/留痕,P082_S03,P082.stage.03.completed,节点结果、附件、状态事件、通知与审计记录
P082,场次技术保障,中心管理端,4,S04,设备配置,查看/配合,监督/协同,配置支撑/留痕,P082_S04,P082.stage.04.completed,节点结果、附件、状态事件、通知与审计记录
P082,场次技术保障,中心管理端,5,S05,场前联调,查看/配合,监督/协同,配置支撑/留痕,P082_S05,P082.stage.05.completed,节点结果、附件、状态事件、通知与审计记录
P082,场次技术保障,中心管理端,6,S06,场中值守,查看/配合,监督/协同,配置支撑/留痕,P082_S06,P082.stage.06.completed,节点结果、附件、状态事件、通知与审计记录
P082,场次技术保障,中心管理端,7,S07,场后检查,查看/配合,监督/协同,配置支撑/留痕,P082_S07,P082.stage.07.completed,节点结果、附件、状态事件、通知与审计记录
P082,场次技术保障,中心管理端,8,S08,结果确认,主办/填写,主办/决策,配置支撑/留痕,P082_S08,P082.stage.08.completed,节点结果、附件、状态事件、通知与审计记录
P083,设备故障,中心管理端,1,S01,故障发现,查看/配合,监督/协同,配置支撑/留痕,P083_S01,P083.stage.01.completed,节点结果、附件、状态事件、通知与审计记录
P083,设备故障,中心管理端,2,S02,风险分级,查看/配合,监督/协同,配置支撑/留痕,P083_S02,P083.stage.02.completed,节点结果、附件、状态事件、通知与审计记录
