process_code,process_name,endpoint,interface_code,external_system,purpose,interaction,key_data,idempotency_key,retry_policy,compensation,audit
P086,网络变更,中心管理端,I02,组织与员工主数据,中心、部门、岗位、员工关系,同步查询+事件订阅,组织ID/员工ID/有效期,P086-02-{业务主键},指数退避3次；超限转死信/人工,缓存降级；变更事件补偿,请求ID、响应码、耗时、摘要、重试和最终结果
P086,网络变更,中心管理端,I03,流程任务中心,实例、任务、状态、待办,内部事务+消息,实例号/任务号/状态,P086-03-{业务主键},指数退避3次；超限转死信/人工,幂等重试；死信队列,请求ID、响应码、耗时、摘要、重试和最终结果
P086,网络变更,中心管理端,I04,消息通知中心,站内信、短信、邮件、企业微信,异步消息,模板变量/接收人/业务链接,P086-04-{业务主键},指数退避3次；超限转死信/人工,重试3次；失败告警,请求ID、响应码、耗时、摘要、重试和最终结果
P086,网络变更,中心管理端,I05,文件与电子证据,附件、哈希、水印、短时下载,对象存储+签名URL,文件ID/哈希/敏感级别,P086-05-{业务主键},指数退避3次；超限转死信/人工,病毒隔离；链接过期,请求ID、响应码、耗时、摘要、重试和最终结果
P086,网络变更,中心管理端,I06,审计日志平台,操作、前后值、接口请求ID,异步不可篡改日志,操作者/身份/时间/设备/IP,P086-06-{业务主键},指数退避3次；超限转死信/人工,关键审计失败阻断,请求ID、响应码、耗时、摘要、重试和最终结果
P086,网络变更,中心管理端,I07,CMDB/研发/CI-CD,配置项、代码、构建、测试、发布、监控,API+Webhook,工作项/构建号/版本/环境,P086-07-{业务主键},指数退避3次；超限转死信/人工,回退流水；发布门禁,请求ID、响应码、耗时、摘要、重试和最终结果
P087,活动保障,中心管理端,I01,统一身份与MFA,认证、任职身份、二次认证,同步调用,用户ID/身份ID/认证级别,P087-01-{业务主键},指数退避3次；超限转死信/人工,超时拒绝高风险操作,请求ID、响应码、耗时、摘要、重试和最终结果
P087,活动保障,中心管理端,I02,组织与员工主数据,中心、部门、岗位、员工关系,同步查询+事件订阅,组织ID/员工ID/有效期,P087-02-{业务主键},指数退避3次；超限转死信/人工,缓存降级；变更事件补偿,请求ID、响应码、耗时、摘要、重试和最终结果
P087,活动保障,中心管理端,I03,流程任务中心,实例、任务、状态、待办,内部事务+消息,实例号/任务号/状态,P087-03-{业务主键},指数退避3次；超限转死信/人工,幂等重试；死信队列,请求ID、响应码、耗时、摘要、重试和最终结果
P087,活动保障,中心管理端,I04,消息通知中心,站内信、短信、邮件、企业微信,异步消息,模板变量/接收人/业务链接,P087-04-{业务主键},指数退避3次；超限转死信/人工,重试3次；失败告警,请求ID、响应码、耗时、摘要、重试和最终结果
P087,活动保障,中心管理端,I05,文件与电子证据,附件、哈希、水印、短时下载,对象存储+签名URL,文件ID/哈希/敏感级别,P087-05-{业务主键},指数退避3次；超限转死信/人工,病毒隔离；链接过期,请求ID、响应码、耗时、摘要、重试和最终结果
P087,活动保障,中心管理端,I06,审计日志平台,操作、前后值、接口请求ID,异步不可篡改日志,操作者/身份/时间/设备/IP,P087-06-{业务主键},指数退避3次；超限转死信/人工,关键审计失败阻断,请求ID、响应码、耗时、摘要、重试和最终结果
P087,活动保障,中心管理端,I07,CMDB/研发/CI-CD,配置项、代码、构建、测试、发布、监控,API+Webhook,工作项/构建号/版本/环境,P087-07-{业务主键},指数退避3次；超限转死信/人工,回退流水；发布门禁,请求ID、响应码、耗时、摘要、重试和最终结果
P088,IT服务请求,中心管理端,I01,统一身份与MFA,认证、任职身份、二次认证,同步调用,用户ID/身份ID/认证级别,P088-01-{业务主键},指数退避3次；超限转死信/人工,超时拒绝高风险操作,请求ID、响应码、耗时、摘要、重试和最终结果
P088,IT服务请求,中心管理端,I02,组织与员工主数据,中心、部门、岗位、员工关系,同步查询+事件订阅,组织ID/员工ID/有效期,P088-02-{业务主键},指数退避3次；超限转死信/人工,缓存降级；变更事件补偿,请求ID、响应码、耗时、摘要、重试和最终结果
P088,IT服务请求,中心管理端,I03,流程任务中心,实例、任务、状态、待办,内部事务+消息,实例号/任务号/状态,P088-03-{业务主键},指数退避3次；超限转死信/人工,幂等重试；死信队列,请求ID、响应码、耗时、摘要、重试和最终结果
P088,IT服务请求,中心管理端,I04,消息通知中心,站内信、短信、邮件、企业微信,异步消息,模板变量/接收人/业务链接,P088-04-{业务主键},指数退避3次；超限转死信/人工,重试3次；失败告警,请求ID、响应码、耗时、摘要、重试和最终结果
P088,IT服务请求,中心管理端,I05,文件与电子证据,附件、哈希、水印、短时下载,对象存储+签名URL,文件ID/哈希/敏感级别,P088-05-{业务主键},指数退避3次；超限转死信/人工,病毒隔离；链接过期,请求ID、响应码、耗时、摘要、重试和最终结果
P088,IT服务请求,中心管理端,I06,审计日志平台,操作、前后值、接口请求ID,异步不可篡改日志,操作者/身份/时间/设备/IP,P088-06-{业务主键},指数退避3次；超限转死信/人工,关键审计失败阻断,请求ID、响应码、耗时、摘要、重试和最终结果
P088,IT服务请求,中心管理端,I07,CMDB/研发/CI-CD,配置项、代码、构建、测试、发布、监控,API+Webhook,工作项/构建号/版本/环境,P088-07-{业务主键},指数退避3次；超限转死信/人工,回退流水；发布门禁,请求ID、响应码、耗时、摘要、重试和最终结果
P089,生产发布,中心管理端,I01,统一身份与MFA,认证、任职身份、二次认证,同步调用,用户ID/身份ID/认证级别,P089-01-{业务主键},指数退避3次；超限转死信/人工,超时拒绝高风险操作,请求ID、响应码、耗时、摘要、重试和最终结果
P089,生产发布,中心管理端,I02,组织与员工主数据,中心、部门、岗位、员工关系,同步查询+事件订阅,组织ID/员工ID/有效期,P089-02-{业务主键},指数退避3次；超限转死信/人工,缓存降级；变更事件补偿,请求ID、响应码、耗时、摘要、重试和最终结果
P089,生产发布,中心管理端,I03,流程任务中心,实例、任务、状态、待办,内部事务+消息,实例号/任务号/状态,P089-03-{业务主键},指数退避3次；超限转死信/人工,幂等重试；死信队列,请求ID、响应码、耗时、摘要、重试和最终结果
P089,生产发布,中心管理端,I04,消息通知中心,站内信、短信、邮件、企业微信,异步消息,模板变量/接收人/业务链接,P089-04-{业务主键},指数退避3次；超限转死信/人工,重试3次；失败告警,请求ID、响应码、耗时、摘要、重试和最终结果
P089,生产发布,中心管理端,I05,文件与电子证据,附件、哈希、水印、短时下载,对象存储+签名URL,文件ID/哈希/敏感级别,P089-05-{业务主键},指数退避3次；超限转死信/人工,病毒隔离；链接过期,请求ID、响应码、耗时、摘要、重试和最终结果
P089,生产发布,中心管理端,I06,审计日志平台,操作、前后值、接口请求ID,异步不可篡改日志,操作者/身份/时间/设备/IP,P089-06-{业务主键},指数退避3次；超限转死信/人工,关键审计失败阻断,请求ID、响应码、耗时、摘要、重试和最终结果
P089,生产发布,中心管理端,I07,CMDB/研发/CI-CD,配置项、代码、构建、测试、发布、监控,API+Webhook,工作项/构建号/版本/环境,P089-07-{业务主键},指数退避3次；超限转死信/人工,回退流水；发布门禁,请求ID、响应码、耗时、摘要、重试和最终结果
P090,账号执行,中心管理端,I01,统一身份与MFA,认证、任职身份、二次认证,同步调用,用户ID/身份ID/认证级别,P090-01-{业务主键},指数退避3次；超限转死信/人工,超时拒绝高风险操作,请求ID、响应码、耗时、摘要、重试和最终结果
P090,账号执行,中心管理端,I02,组织与员工主数据,中心、部门、岗位、员工关系,同步查询+事件订阅,组织ID/员工ID/有效期,P090-02-{业务主键},指数退避3次；超限转死信/人工,缓存降级；变更事件补偿,请求ID、响应码、耗时、摘要、重试和最终结果
P090,账号执行,中心管理端,I03,流程任务中心,实例、任务、状态、待办,内部事务+消息,实例号/任务号/状态,P090-03-{业务主键},指数退避3次；超限转死信/人工,幂等重试；死信队列,请求ID、响应码、耗时、摘要、重试和最终结果
P090,账号执行,中心管理端,I04,消息通知中心,站内信、短信、邮件、企业微信,异步消息,模板变量/接收人/业务链接,P090-04-{业务主键},指数退避3次；超限转死信/人工,重试3次；失败告警,请求ID、响应码、耗时、摘要、重试和最终结果
P090,账号执行,中心管理端,I05,文件与电子证据,附件、哈希、水印、短时下载,对象存储+签名URL,文件ID/哈希/敏感级别,P090-05-{业务主键},指数退避3次；超限转死信/人工,病毒隔离；链接过期,请求ID、响应码、耗时、摘要、重试和最终结果
P090,账号执行,中心管理端,I06,审计日志平台,操作、前后值、接口请求ID,异步不可篡改日志,操作者/身份/时间/设备/IP,P090-06-{业务主键},指数退避3次；超限转死信/人工,关键审计失败阻断,请求ID、响应码、耗时、摘要、重试和最终结果
P090,账号执行,中心管理端,I07,人力资源与考勤,员工、编制、合同、假勤、排班、绩效,API+事件,员工ID/岗位/时间/分数,P090-07-{业务主键},指数退避3次；超限转死信/人工,对账补偿；差异工单,请求ID、响应码、耗时、摘要、重试和最终结果
P090,账号执行,中心管理端,I08,CMDB/研发/CI-CD,配置项、代码、构建、测试、发布、监控,API+Webhook,工作项/构建号/版本/环境,P090-08-{业务主键},指数退避3次；超限转死信/人工,回退流水；发布门禁,请求ID、响应码、耗时、摘要、重试和最终结果
P091,恢复演练,中心管理端,I01,统一身份与MFA,认证、任职身份、二次认证,同步调用,用户ID/身份ID/认证级别,P091-01-{业务主键},指数退避3次；超限转死信/人工,超时拒绝高风险操作,请求ID、响应码、耗时、摘要、重试和最终结果
P091,恢复演练,中心管理端,I02,组织与员工主数据,中心、部门、岗位、员工关系,同步查询+事件订阅,组织ID/员工ID/有效期,P091-02-{业务主键},指数退避3次；超限转死信/人工,缓存降级；变更事件补偿,请求ID、响应码、耗时、摘要、重试和最终结果
