process_code,process_name,endpoint,state_code,state_name,enter_condition,allowed_action,next_state,sla,timeout_policy,rollback_rule,audit_point
P079,飞行任务,中心管理端,S09,验收归档,日志回传,提交/确认/处理/退回/转交（按权限）,已关闭,1个工作日；高风险按制度,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P080,任务取消,中心管理端,S01,天气或风险触发,流程触发/发起,提交/确认/处理/退回/转交（按权限）,暂停,立即响应；L3/L4 30分钟内升级,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P080,任务取消,中心管理端,S02,暂停,天气或风险触发,提交/确认/处理/退回/转交（按权限）,相关中心通知,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P080,任务取消,中心管理端,S03,相关中心通知,暂停,提交/确认/处理/退回/转交（按权限）,设备解除锁定,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P080,任务取消,中心管理端,S04,设备解除锁定,相关中心通知,提交/确认/处理/退回/转交（按权限）,票务/运营影响处理,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P080,任务取消,中心管理端,S05,票务/运营影响处理,设备解除锁定,提交/确认/处理/退回/转交（按权限）,原因归档,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P080,任务取消,中心管理端,S06,原因归档,票务/运营影响处理,提交/确认/处理/退回/转交（按权限）,已关闭,事项关闭后2个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P081,飞行事故,中心管理端,S01,立即停飞,流程触发/发起,提交/确认/处理/退回/转交（按权限）,人员与现场保护,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P081,飞行事故,中心管理端,S02,人员与现场保护,立即停飞,提交/确认/处理/退回/转交（按权限）,报告,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P081,飞行事故,中心管理端,S03,报告,人员与现场保护,提交/确认/处理/退回/转交（按权限）,设备隔离,事项关闭后2个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P081,飞行事故,中心管理端,S04,设备隔离,报告,提交/确认/处理/退回/转交（按权限）,数据保全,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P081,飞行事故,中心管理端,S05,数据保全,设备隔离,提交/确认/处理/退回/转交（按权限）,统一案件,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P081,飞行事故,中心管理端,S06,统一案件,数据保全,提交/确认/处理/退回/转交（按权限）,专业调查,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P081,飞行事故,中心管理端,S07,专业调查,统一案件,提交/确认/处理/退回/转交（按权限）,整改与复飞审批,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P081,飞行事故,中心管理端,S08,整改与复飞审批,专业调查,提交/确认/处理/退回/转交（按权限）,已关闭,1个工作日；高风险按制度,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P082,场次技术保障,中心管理端,S01,读取节目场次,流程触发/发起,提交/确认/处理/退回/转交（按权限）,生成技术任务,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P082,场次技术保障,中心管理端,S02,生成技术任务,读取节目场次,提交/确认/处理/退回/转交（按权限）,人员排班,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P082,场次技术保障,中心管理端,S03,人员排班,生成技术任务,提交/确认/处理/退回/转交（按权限）,设备配置,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P082,场次技术保障,中心管理端,S04,设备配置,人员排班,提交/确认/处理/退回/转交（按权限）,场前联调,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P082,场次技术保障,中心管理端,S05,场前联调,设备配置,提交/确认/处理/退回/转交（按权限）,场中值守,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P082,场次技术保障,中心管理端,S06,场中值守,场前联调,提交/确认/处理/退回/转交（按权限）,场后检查,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P082,场次技术保障,中心管理端,S07,场后检查,场中值守,提交/确认/处理/退回/转交（按权限）,结果确认,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P082,场次技术保障,中心管理端,S08,结果确认,场后检查,提交/确认/处理/退回/转交（按权限）,已关闭,1个工作日；高风险按制度,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P083,设备故障,中心管理端,S01,故障发现,流程触发/发起,提交/确认/处理/退回/转交（按权限）,风险分级,立即响应；L3/L4 30分钟内升级,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P083,设备故障,中心管理端,S02,风险分级,故障发现,提交/确认/处理/退回/转交（按权限）,立即隔离/降级,立即响应；L3/L4 30分钟内升级,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
P083,设备故障,中心管理端,S03,立即隔离/降级,风险分级,提交/确认/处理/退回/转交（按权限）,替代方案,按流程配置；默认1个工作日,超时提醒→主管催办→高风险升级,仅退回到可编辑前置节点；关键财务/签署节点不得物理回退,操作者、身份、时间、前后值、原因、附件哈希、设备/IP
